zip_code,CBSA Title,MSA_central_outlying,pct_black_alone,pop_black_alone,pct_below_poverty,pct_below_poverty_white_alone,pct_below_poverty_black_alone,pct_below_poverty_asian_alone,pct_below_poverty_hispanic,quartiles_pct_below_poverty,pct_change_16_to_21_pct_below_poverty_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_21_pct_homeownership_black_alone,Total_All_loans,Total_Female Owned_loans,Total_Male Owned_loans,Total_Unanswered_loans,White_All_loans,White_Female Owned_loans,White_Male Owned_loans,White_Unanswered_loans,Black_All_loans,Black_Female Owned_loans,Black_Male Owned_loans,Black_Unanswered_loans,Hispanic_All_loans,Hispanic_Female Owned_loans,Hispanic_Male Owned_loans,Hispanic_Unanswered_loans,Asian_All_loans,Asian_Female Owned_loans,Asian_Male Owned_loans,Asian_Unanswered_loans,Total_All_loan_amnt,Total_Female Owned_loan_amnt,Total_Male Owned_loan_amnt,Total_Unanswered_loan_amnt,White_All_loan_amnt,White_Female Owned_loan_amnt,White_Male Owned_loan_amnt,White_Unanswered_loan_amnt,Black_All_loan_amnt,Black_Female Owned_loan_amnt,Black_Male Owned_loan_amnt,Black_Unanswered_loan_amnt,Hispanic_All_loan_amnt,Hispanic_Female Owned_loan_amnt,Hispanic_Male Owned_loan_amnt,Hispanic_Unanswered_loan_amnt,Asian_All_loan_amnt,Asian_Female Owned_loan_amnt,Asian_Male Owned_loan_amnt,Asian_Unanswered_loan_amnt,pct_hh_with_broadband_internet_subscriptions,pct_hh_with_broadband_internet_subscriptions_white_alone,pct_hh_with_broadband_internet_subscriptions_black_alone,pct_hh_with_broadband_internet_subscriptions_asian_alone,pct_hh_with_broadband_internet_subscriptions_hispanic,quartiles_pct_hh_with_broadband_internet_subscriptions,pct_bach_degree_or_higher_white_alone,pct_bach_degree_or_higher_black_alone,pct_bach_degree_or_higher_asian_alone,pct_bach_degree_or_higher_hispanic,quartiles_pct_bach_degree_or_higher_white_alone,quartiles_pct_bach_degree_or_higher_black_alone,quartiles_pct_bach_degree_or_higher_asian_alone,quartiles_pct_bach_degree_or_higher_hispanic,total_population,median_age_all,median_age_white,median_age_black,avg_hhd_sz_all,avg_hhd_sz_ownocc,avg_hhd_sz_renter,median_hhd_inc_all,median_hhd_inc_white,median_hhd_inc_black,median_hhd_inc_hisp,median_gross_rent,med_gr_rent_pct_hhd_inc,vcnthouse_value_q1,vcnthouse_value_median,vcnthouse_value_q3,race_pct_white,race_pct_black,race_pct_amerind_aknat,race_pct_asian,race_pct_pacisld,race_pct_other,race_pct_twoplus,ethnicity_pct_hisp,geomob_same_house_1yr_all,geomob_same_house_1yr_white,geomob_same_house_1yr_black,geomob_moved_in_county_1yr_all,geomob_moved_in_county_1yr_white,geomob_moved_in_county_1yr_black,geomob_moved_diff_state_1yr_all,geomob_moved_diff_state_1yr_white,geomob_moved_diff_state_1yr_black,occupied_housing_pct_pop,occupied_owner_pct_pop,occupied_renter_pct_pop,hhd_pct_no_vehicle,hhd_4plus_no_vehicle,houseburden_over30pct_inc_renters,houseburden_over30pct_inc_own_mrtg,houseburden_over30pct_inc_own_nomrtg,houseburden_over30pct_inc_all,edu_pop_no_hs_diploma,edu_pop_bach_degree_plus,edu_pop_grad_degree_plus,hhd_comp_pct_married,hhd_comp_pct_married_chldrn,hhd_comp_pct_sgl_prnt,pop_pct_65over,pop_below_poverty_all,pop_below_poverty_white,pop_below_poverty_black,pop_over65_live_alone,pop_pct_disability,hhd_pct_food_assist,hhd_chld_pct_food_assist,hhd_sglprt_pct_food_assist,pop_pct_medicaid,pop_pct_no_hltinsur,supermarkets,ConvenienceStore,AlcoholStore,PhysicianOffice,MentalHlthSpecialist,MentalHlthPractice,ChildcareFacility,fast_food,BINGE,BPHIGH,BPMED,CHECKUP,COREM,COREW,CSMOKING,DENTAL,DEPRESSION,DIABETES,GHLTH,LPA,MHLTH,OBESITY,PHLTH,SLEEP,NatWalkInd_zip,calc_mhv_to_mhi_all,calc_mhv_to_mhi_white,calc_mhv_to_mhi_black,calc_mhv_to_mhi_hisp,calc_houseburden_renter_salary_need,calc_houseburden_renter_salary_gap_white,calc_houseburden_renter_salary_gap_black,median_hhd_inc_white_PctChg,median_hhd_inc_black_PctChg,median_gross_rent_PctChg,vcnthouse_value_median_PctChg,houseburden_over30pct_inc_renters_Chg,houseburden_over30pct_inc_all_Chg,pop_below_poverty_all_Chg,pop_below_poverty_white_Chg,pop_below_poverty_black_Chg,calc_mhv_to_mhi_all_Chg,calc_mhv_to_mhi_white_Chg,calc_mhv_to_mhi_black_Chg,calc_houseburden_renter_salary_need_PctChg,lila_res
37762,"Knoxville, TN",Outlying,2,52,25.1,25.2,0,,70,Top 25% of geographies,-43.1,56.5,53.9,0,,0,Bottom 25% of geographies,-65.9,214,24,66,124,72,20,52,,,,,,2,,2,,,,,,7103302,139321,3329246,3634736,417726,78906,338819,,,,,,4260,,4260,,,,,,67.4,68.2,0,,30,Bottom 25% of geographies,14.4,0,,30,Bottom 25% of geographies,Bottom 25% of geographies,,51-75% of geographies,2630,50.2,50,65.3,2.02,2.25,1.75,25972,24809,,,415,23.7,53900,85300,182800,0.933840304,0.012547529,0,0,0,0.00418251,0.049429658,0.010646388,0.864159632,0.856496711,0.848484848,0.085188028,0.089226974,0.151515152,0.042977744,0.046052632,0,0.957034221,0.596344855,0.403655145,0.178170144,0.039473684,0.341968912,0.345505618,0.154340836,0.296147673,0.281590156,0.137718883,0.053005206,0.47752809,0.147672552,0.032905297,0.268821293,0.296044746,0.281023454,1,0.363338789,0.332538737,0.304975923,0.080256822,0.020866774,0.2681764,0.172427493,,,,5,,,,3,0.118,0.475,0.794,0.765,0.293,0.247,0.33,0.393,0.297,0.179,0.289,0.379,0.201,0.41,0.188,0.369,7.062337965,3.284306176,3.43826837,,,16600,8209,,-0.118529046,,0.440972222,0.280780781,0.061726976,0.10283609,0.0259663,-0.003886003,1,0.890603124,1.071951085,,0.440972222,1
37763,"Knoxville, TN",Outlying,3.1,503,9,9,5.4,0,0,26-50% of geographies,-29.8,80.6,82.5,12.4,44.8,,51-75% of geographies,-31.2,494,36,82,376,48,16,32,,,,,,,,,,10,,10,,25040644,4765454,2471868,17803322,4673838,3677670,996168,,,,,,,,,,128738,,128738,,91,91.4,70.6,84.9,100,51-75% of geographies,24.6,0,13.2,0,51-75% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,15959,49.1,49.5,52.5,2.42,2.41,2.44,63670,65264,,,731,23.6,130700,196600,328800,0.945234664,0.025816154,0.006266057,0.004574221,0,0.002005138,0.016103766,0.003508992,0.897402026,0.901351261,0.694174757,0.036736491,0.036078014,0.067961165,0.03837202,0.038873727,0.063106796,0.98120183,0.78165911,0.21834089,0.03428042,0,0.277777778,0.251533742,0.10201751,0.196571958,0.066498952,0.227169811,0.094004193,0.525633107,0.136040766,0.024861025,0.222069052,0.112514351,0.109532786,0.245231608,0.266666667,0.173771745,0.077825818,0.03134651,0.027794935,0.172051233,0.065952973,,,3,5,,,3,10,0.138,0.402,0.79,0.75,0.384,0.357,0.195,0.629,0.254,0.123,0.152,0.238,0.157,0.35,0.112,0.341,5.131664173,3.08779645,3.012380485,,,29240,36024,,0.284016684,,0.009668508,0.320349228,-0.041371158,0.000107075,0.01866108,0.014740832,0.165399675,0.11223641,0.082892801,,0.009668508,0
37764,"Sevierville, TN",Central,0,0,12.8,12.9,,,35.5,51-75% of geographies,,77.8,77.5,,,38.9,51-75% of geographies,,430,36,86,308,48,22,26,,2,,2,,4,4,,,6,,6,,34617335,3673796,4095558,26847980,4399733,3515704,884028,,41664,,41664,,24790,24790,,,223536,,223536,,87,87.2,,,47.6,26-50% of geographies,15.7,,,17.2,26-50% of geographies,,,51-75% of geographies,10448,42.6,43,,2.73,2.6,3.16,59865,59532,,,877,26.9,87900,164000,248900,0.967362175,0.004307044,0.002009954,0,0,0,0.026320827,0.032254977,0.900596613,0.903094219,1,0.044457275,0.043577753,0,0.03204388,0.033131032,0,1,0.718606432,0.281393568,0.03243526,0.032051282,0.38990333,0.184725849,0.110294118,0.208213445,0.110612245,0.159455782,0.053741497,0.591681925,0.168715668,0.048391316,0.172856049,0.116290199,0.120213713,0,0.183831672,0.195539816,0.11797018,0.096782631,0.067224693,0.249138591,0.152469372,,,,,,,,9,0.144,0.385,0.776,0.757,0.388,0.358,0.236,0.555,0.272,0.124,0.171,0.269,0.172,0.365,0.124,0.36,5.766171513,2.739497202,2.754820937,,,35080,24452,,0.406577828,,0.276564774,0.121751026,-0.119386288,-0.075055956,-0.084380567,-0.077492329,0,-0.713094603,-0.699483949,,0.276564774,0
37765,,Outlying,0,0,30.4,30.4,,,0,Top 25% of geographies,,96.4,96.4,,,,Top 25% of geographies,,2,,2,,2,,2,,,,,,,,,,,,,,5286,,5286,,5286,,5286,,,,,,,,,,,,,,72.7,72.7,,,100,Bottom 25% of geographies,5.2,,,0,Bottom 25% of geographies,,,Bottom 25% of geographies,601,51.7,51.7,,3.04,2.84,9.33,40357,40357,,,,,,108700,233300,1,0,0,0,0,0,0,0.043261231,1,1,,0,0,,0,0,,1,0.906821963,0.093178037,0.03030303,0,1,0.254545455,0.124087591,0.186868687,0.076732673,0.059405941,0.014851485,0.545454545,0.080808081,0.176767677,0.281198003,0.319467554,0.319467554,,0.118343195,0.322795341,0.207070707,0.207070707,0.131313131,0.359400998,0.098169717,,,,,,,,,0.125,0.455,0.805,0.768,0.324,0.311,0.288,0.494,0.286,0.158,0.229,0.317,0.182,0.406,0.158,0.362,2.193157155,2.693460862,2.693460862,,,,,,0.266101961,,,0.011162791,0.444444444,-0.020385199,0.100289472,0.114705649,,-1.426260147,-0.679088158,,,0
37766,"Knoxville, TN",Outlying,0.2,39,22.8,22.9,0,19.2,23.5,Top 25% of geographies,0,60,60.9,100,0,26.2,Bottom 25% of geographies,0,900,102,266,532,252,62,188,2,2,2,,,4,,4,,2,,2,,30157034,1483866,12762222,15910946,7431862,506808,6538364,386690,41664,41664,,,125292,,125292,,12500,,12500,,74.4,74.9,30.4,61.5,70.8,Bottom 25% of geographies,10.9,0,57.1,12.8,Bottom 25% of geographies,Bottom 25% of geographies,51-75% of geographies,26-50% of geographies,17169,45.4,45.6,77.4,2.27,2.18,2.43,38903,38962,,60850,654,23.2,62600,106400,168700,0.970528278,0.00297047,0,0.000291223,0,0.007397053,0.018812977,0.020560312,0.87198592,0.876526049,1,0.088999707,0.085458721,0,0.02188325,0.0218784,0,0.978507776,0.59327381,0.40672619,0.084179185,0.044715447,0.320540156,0.237020316,0.075,0.217079442,0.224582088,0.109908746,0.035290317,0.426715388,0.108675058,0.066856138,0.215970645,0.227983638,0.231038937,0,0.286308286,0.30724793,0.267018541,0.13831371,0.104073623,0.321064856,0.099160264,6,3,,9,,,,19,0.13,0.442,0.786,0.759,0.321,0.279,0.292,0.452,0.284,0.153,0.235,0.334,0.188,0.387,0.159,0.357,5.160601792,2.735007583,2.730865972,,1.748562038,26160,12802,,0.290559788,,0.238636364,0.285024155,-0.01348388,-0.034311286,-0.031667771,-0.029350099,0,-0.011534362,-0.011764038,,0.238636364,0.057142857
37769,"Knoxville, TN",Central,0.6,35,22.5,21.6,0,,23.1,Top 25% of geographies,0,71.7,71.9,0,,100,26-50% of geographies,-100,160,14,56,90,34,2,30,2,,,,,,,,,8,4,4,,7545802,205486,3028855,4311460,1500600,1794,1222920,275886,,,,,,,,,132444,84444,48000,,85.4,85.1,100,,100,26-50% of geographies,12.1,0,,40.7,Bottom 25% of geographies,Bottom 25% of geographies,,Top 25% of geographies,5839,47.4,48,34.5,2.42,2.53,2.17,42308,41923,,,555,22.8,67600,138800,243100,0.984243877,0.00548039,0,0,0,0.001712622,0.00856311,0.010618257,0.841850829,0.840877193,1,0.081491713,0.081754386,0,0.011740331,0.011403509,0,0.980989896,0.730272346,0.269727654,0.053299492,0.033942559,0.304775281,0.237812128,0.075215783,0.202199662,0.191484411,0.119125174,0.032340624,0.457698816,0.104483926,0.051607445,0.185990752,0.222727273,0.223128769,0,0.304040404,0.276885475,0.275803723,0.074027073,0.035956007,0.227653631,0.115048883,,,,,,,,5,0.132,0.456,0.794,0.746,0.332,0.268,0.294,0.469,0.29,0.154,0.243,0.334,0.189,0.4,0.163,0.363,5.104735286,3.280703413,3.310831763,,,22200,19723,,0.448717949,,0.059160305,0.694749695,-0.096663568,-0.101232833,-0.010842725,-0.009355899,0,0.429329949,0.480643084,,0.059160305,0
37770,"Knoxville, TN",Outlying,0,0,22.8,23.1,,,,Top 25% of geographies,,88.6,88.3,,,,Top 25% of geographies,,102,8,50,44,40,6,34,,,,,,,,,,,,,,1066796,14390,427052,625354,294688,10334,284354,,,,,,,,,,,,,,75.8,75.4,,,,Bottom 25% of geographies,10,,,,Bottom 25% of geographies,,,,2835,46.3,46.1,,2.18,2.26,1.47,39103,38989,,,534,47.9,56800,89400,203900,0.990828924,0,0.004232804,0,0,0,0.004938272,0,0.883185841,0.891389782,,0.039292035,0.03965702,,0.065486726,0.056806002,,1,0.926984127,0.073015873,0.053763441,0,0.446808511,0.391408115,0.180592992,0.277265745,0.122161671,0.135785649,0.065849228,0.569124424,0.153609831,0.006144393,0.186948854,0.202116402,0.203987184,,0.371698113,0.281128748,0.208141321,0.0453149,0,0.191887125,0.04021164,,,,,,,,,0.133,0.422,0.766,0.749,0.351,0.3,0.289,0.477,0.281,0.145,0.217,0.303,0.183,0.388,0.149,0.377,2.013292725,2.286269596,2.292954423,,,21360,17629,,-0.149324722,,-0.166926677,-0.207446809,0.106602325,0.095540899,-0.001075501,0.000623868,,-0.174839212,-0.168154385,,-0.166926677,0.014895058
37771,"Knoxville, TN",Central,1.5,266,18.6,16.2,0,0,25.2,Top 25% of geographies,-15.7,69.8,73,41.9,,33.8,26-50% of geographies,10.3,754,54,156,544,78,22,54,2,4,4,,,2,,2,,16,4,12,,46731841,1039380,12575700,33116760,3375976,356554,2816822,202600,83326,83326,,,230944,,230944,,267028,16564,250464,,90,90,100,100,100,51-75% of geographies,18.8,0,0,12.3,26-50% of geographies,Bottom 25% of geographies,Bottom 25% of geographies,26-50% of geographies,17730,40.4,40.8,66.8,2.7,2.64,2.82,51142,50768,,51118,821,27.2,98800,169100,251100,0.888719684,0.008855048,0.00214326,0.002594473,0,0.02571912,0.071968415,0.145290468,0.892108579,0.898397787,0.675159236,0.030924293,0.020011582,0.324840764,0.028461803,0.028376552,0,0.993006204,0.655117574,0.344882426,0.044025157,0,0.301395349,0.270365998,0.146608315,0.24589661,0.17476833,0.186148594,0.058201918,0.461727259,0.146034668,0.031599939,0.171460801,0.196382724,0.173765016,0,0.320473773,0.123838833,0.126553152,0.058444547,0.041417395,0.190972816,0.131646435,5,,,8,,,,23,0.138,0.387,0.765,0.744,0.38,0.379,0.242,0.545,0.27,0.122,0.187,0.274,0.175,0.379,0.128,0.344,6.574655787,3.306479997,3.330838323,,3.308032396,32840,17928,,0.264678773,,0.100536193,0.405652535,-0.11874171,-0.01035658,-0.011487793,-0.043230739,-0.184971098,0.34859846,0.334051835,,0.100536193,0.553548686
37772,"Knoxville, TN",Central,1,133,10.3,10,46.3,0,0,26-50% of geographies,1.7,85.5,87.7,0,92.3,13.5,51-75% of geographies,-100,590,38,114,438,48,10,38,,,,,,2,2,,,2,,2,,27518644,731776,6546256,20240614,2499819,284840,2214979,,,,,,5830,5830,,,160856,,160856,,93.5,93.5,100,100,100,Top 25% of geographies,41.7,22.7,95.3,45.7,Top 25% of geographies,51-75% of geographies,Top 25% of geographies,Top 25% of geographies,13106,47.6,49.2,34.7,2.5,2.41,3,71186,72996,,74405,991,23.3,176300,277400,462200,0.909354494,0.006104074,0.00244163,0.024950404,0,0.030444071,0.026705326,0.05898062,0.893019318,0.884917617,0.6875,0.038790118,0.041825095,0.1125,0.01277611,0.013350232,0.0625,0.992522509,0.810347478,0.189652522,0.019034801,0,0.29890644,0.200976709,0.092074592,0.180542203,0.065900464,0.393821173,0.135596795,0.599884638,0.16073832,0.040569121,0.228444987,0.10743483,0.107469512,0.58,0.188773806,0.107046799,0.028071525,0.017496635,0.013651221,0.112349189,0.113578729,,,,16,,,,4,0.142,0.374,0.782,0.76,0.436,0.458,0.176,0.663,0.243,0.107,0.128,0.203,0.144,0.345,0.099,0.316,6.136807891,3.896833647,3.800208231,,3.72824407,39640,33356,,0.197912564,,0.113483146,0.404556962,-0.034773394,-0.038560115,0.054131526,0.061462996,0.131724138,0.687643176,0.559102809,,0.113483146,0
37774,"Knoxville, TN",Central,1.1,210,9.4,9.4,1.4,0,20.3,26-50% of geographies,-8.4,87,87.7,37.3,,62.9,Top 25% of geographies,-22.9,688,40,78,570,72,26,42,4,,,,,2,,2,,2,,2,,41729702,1040976,6335073,34353654,2451618,516370,1750078,185170,,,,,9164,,9164,,26400,,26400,,84.3,83.3,100,100,96.4,26-50% of geographies,31,13.1,0,0.7,51-75% of geographies,26-50% of geographies,Bottom 25% of geographies,26-50% of geographies,18340,57.8,58.5,50.1,2.26,2.18,2.73,67875,68200,62042,63304,793,25.1,121800,236000,419800,0.948854962,0.012431843,0.002017448,5.45E-05,0,0.02780807,0.008833152,0.074427481,0.930177839,0.947914864,0.776315789,0.046128591,0.031839419,0.114035088,0.007989056,0.007671454,0,0.990294438,0.832452373,0.167547627,0.063602484,0.007984032,0.25965858,0.215761511,0.045646661,0.146832298,0.14680262,0.280302519,0.101154703,0.610062112,0.099875776,0.010434783,0.374209378,0.071993845,0.069736461,0.022123894,0.210650538,0.157539508,0.070559006,0.036024845,0.009689441,0.1256036,0.07594381,3,,,6,,,,14,0.112,0.453,0.835,0.788,0.422,0.435,0.193,0.613,0.243,0.143,0.175,0.252,0.143,0.358,0.124,0.313,5.741681721,3.476979742,3.460410557,3.803874794,3.728042462,31720,36480,30322,0.317568873,0.130605923,0.2688,0.014617369,-0.116320532,-0.098676684,-0.069909858,-0.070312545,-0.120733249,-1.050249811,-1.033233429,-0.434849579,0.2688,0
37777,"Knoxville, TN",Central,4.7,614,10.6,7.4,8.7,5.2,61.9,26-50% of geographies,-1.3,66.5,69.1,52.3,47.5,36,26-50% of geographies,29.9,526,62,134,330,80,30,50,,6,4,2,,4,2,2,,,,,,38605620,4273555,14967490,19364575,8622398,2632034,5990364,,48166,19002,29164,,14304,3890,10414,,,,,,88.9,88.8,80.4,47.3,98.2,51-75% of geographies,28.1,28.7,63.8,2.9,51-75% of geographies,51-75% of geographies,51-75% of geographies,26-50% of geographies,12763,39.6,41.4,39.8,2.52,2.52,2.52,62618,63192,62583,40804,729,23.2,150100,222800,361600,0.872052025,0.06597195,0.000705163,0.00368252,0,0.006189767,0.051398574,0.040586069,0.926911869,0.922903109,0.92280285,0.030952193,0.033532176,0.026128266,0.01142002,0.013105568,0,0.993026718,0.655515228,0.344484772,0.018500099,0.056451613,0.315606936,0.16972973,0.05805114,0.187785956,0.118267629,0.263409217,0.087284842,0.563755719,0.150586831,0.039387309,0.166105148,0.099126741,0.079044615,0.071856287,0.157969639,0.11410821,0.066839069,0.042570121,0.014123732,0.177886128,0.098615917,,,,5,,,,,0.146,0.37,0.766,0.746,0.376,0.401,0.216,0.606,0.265,0.11,0.147,0.234,0.165,0.363,0.107,0.327,6.388183164,3.558082341,3.525762755,3.560072224,5.460248995,29160,34032,33423,0.458793111,0.587635404,0.086438152,0.175725594,-0.087724714,-0.110999469,-0.053106129,-0.078082973,-0.033511506,-0.824940673,-0.848862112,-1.247254192,0.086438152,0
37779,"Knoxville, TN",Outlying,0,0,18.8,19.2,,0,6.5,Top 25% of geographies,,81.5,82.3,,100,95.1,51-75% of geographies,,40,8,10,22,14,8,6,,,,,,,,,,2,,2,,562046,188574,288380,85092,312174,188574,123600,,,,,,,,,,43400,,43400,,75.1,74.2,,100,88.7,Bottom 25% of geographies,6.8,,0,5.2,Bottom 25% of geographies,,Bottom 25% of geographies,26-50% of geographies,3598,46.7,47.2,,2.53,2.47,2.7,38182,37350,,,606,29.2,43900,110500,163900,0.991662034,0,0,0.00250139,0,0.000277932,0.005558644,0.002779322,0.969325153,0.969066367,,0.012827663,0.012935883,,0.002788622,0.002812148,,1,0.756531406,0.243468594,0.071629213,0.22745098,0.407407407,0.402234637,0.098382749,0.24508427,0.198092443,0.053925165,0.037417461,0.566011236,0.226825843,0.023174157,0.23790995,0.214106496,0.215068878,,0.161214953,0.23151751,0.226825843,0.132022472,0.02247191,0.264035575,0.093107282,,,,,,,,,0.144,0.397,0.758,0.739,0.331,0.306,0.31,0.476,0.298,0.137,0.222,0.308,0.196,0.395,0.149,0.367,3.735282707,2.894033838,2.958500669,,,24240,13110,,-0.109675574,,-0.070552147,0.086529007,0.056530214,0.029450846,0.083251695,0.081276601,,0.494656685,0.534243798,,-0.070552147,0
37801,"Knoxville, TN",Central,2,547,11.4,11.4,0.9,0,32.1,51-75% of geographies,-8.1,70.5,71.8,62.6,35.2,45.8,26-50% of geographies,21.5,1452,132,332,988,220,72,148,,2,,2,,4,,4,,10,4,4,2,106235253,6836186,40418926,58980142,37142781,3817273,33325507,,40000,,40000,,27602,,27602,,470628,46428,320000,104200,85.4,84.6,100,100,79.3,26-50% of geographies,23.1,36.3,68.8,15.6,51-75% of geographies,Top 25% of geographies,51-75% of geographies,51-75% of geographies,27102,42.4,42.6,45.2,2.51,2.63,2.24,53773,53529,117976,31917,795,26.2,122600,192300,286500,0.954874179,0.012213121,0.001143827,0.006862962,0,0.002066268,0.022839643,0.034536197,0.895896232,0.897854914,0.958860759,0.06336427,0.064118565,0,0.026352082,0.023478939,0,0.999963102,0.736393491,0.263606509,0.049235049,0.004797441,0.370381966,0.233886256,0.108869772,0.235234121,0.125823592,0.241764081,0.076354942,0.519796013,0.205470561,0.053036625,0.192716405,0.120219186,0.119651163,0.009063444,0.31667624,0.141317984,0.124617524,0.059527121,0.020862309,0.217769906,0.085676334,,,4,7,,,9,31,0.141,0.386,0.774,0.75,0.374,0.382,0.232,0.586,0.272,0.118,0.162,0.253,0.169,0.368,0.117,0.33,6.080971252,3.576144162,3.592445217,1.629992541,6.02500235,31800,21729,86176,0.169572627,2.683181918,0.051587302,0.189239332,-0.029233788,-0.052929704,-0.015446577,-0.017972154,-0.07574221,0.035061471,0.059409034,-3.418241982,0.051587302,0
37803,"Knoxville, TN",Central,0.9,286,7.2,7.1,12.5,20.4,4.7,26-50% of geographies,12.5,81.1,82.2,48.7,0,63.7,51-75% of geographies,38.6,870,114,176,580,116,42,74,,2,2,,,2,,2,,,,,,31693348,1376842,12518082,17798422,8338684,376746,7961938,,1104,1104,,,6000,,6000,,,,,,90.3,91,67.8,100,80.3,51-75% of geographies,30,47.8,0,20.9,51-75% of geographies,Top 25% of geographies,Bottom 25% of geographies,51-75% of geographies,32016,47.4,48.4,51.2,2.44,2.47,2.33,65060,64531,70298,,864,29.8,153500,213000,302100,0.951274363,0.01011994,0.00049975,0.002748626,0,0.00584083,0.029516492,0.016616692,0.914727209,0.913938789,0.978395062,0.048985149,0.050698603,0,0.021310281,0.020592149,0,0.991504248,0.826329385,0.173670615,0.037393245,0,0.449091677,0.204728546,0.036585366,0.185581288,0.07915953,0.29792389,0.129704666,0.563591598,0.160960222,0.030622451,0.224606447,0.076066732,0.077620734,0.05362776,0.282886243,0.141095199,0.053704701,0.024774948,0.009309841,0.139139486,0.068923096,,,,8,,,,,0.134,0.397,0.797,0.763,0.387,0.391,0.205,0.623,0.258,0.117,0.149,0.238,0.155,0.352,0.11,0.316,5.259357468,3.273901014,3.30073918,3.029958178,,34560,29971,35738,0.164987724,1.661996365,0.095057034,0.138428648,-0.048031453,-0.080128757,-0.037551344,-0.034999978,0.05362776,-0.16347842,-0.077004899,-4.055016072,0.095057034,0
37804,"Knoxville, TN",Central,2.5,684,9.6,9.4,28.6,0.3,12.9,26-50% of geographies,-4,75.9,76.7,57.8,91,62.1,26-50% of geographies,7.3,1148,114,266,768,200,52,138,10,8,,8,,6,4,2,,4,,4,,113099774,3200673,37284842,72614260,12133265,809334,10654310,669620,122322,,122322,,20028064,28064,20000000,,124370,,124370,,88.6,88,85.6,100,91.5,51-75% of geographies,21.9,36,12.5,10,26-50% of geographies,Top 25% of geographies,Bottom 25% of geographies,26-50% of geographies,27040,40.7,42.5,28.9,2.68,2.7,2.62,66988,66943,38636,80379,922,26.5,126300,165800,239800,0.920303254,0.026368343,0.00295858,0.015754438,0.002440828,0.002255917,0.029918639,0.04489645,0.907943247,0.911369342,0.851332398,0.0559714,0.05360758,0.053295933,0.014113879,0.012875536,0.07713885,0.942307692,0.779984301,0.220015699,0.027041246,0,0.376228358,0.199689027,0.07504363,0.201809764,0.114352077,0.208934262,0.072003457,0.603535354,0.223063973,0.06344697,0.2,0.099207284,0.089809431,0.483592401,0.176617874,0.131115012,0.073653199,0.0440867,0.02756734,0.154926353,0.070365565,5,,,30,,,5,12,0.14,0.383,0.769,0.751,0.371,0.373,0.229,0.582,0.272,0.116,0.164,0.256,0.171,0.364,0.117,0.329,6.40831872,2.475070162,2.476733938,4.291334507,2.062727827,36880,30063,1756,0.36456847,0.528443706,0.176020408,0.052030457,-0.048299944,-0.069595011,-0.056806137,-0.055623261,0.382897956,-0.766260923,-0.735790013,-1.943335958,0.176020408,0
37806,"Knoxville, TN",Central,3.2,100,9.5,9.8,0,,0,26-50% of geographies,0,65.2,64.4,100,,0,Bottom 25% of geographies,0,58,12,14,32,8,,8,,6,6,,,,,,,,,,,4937654,131706,202462,4603486,81142,,81142,,34284,34284,,,,,,,,,,,85.1,85.1,64,,0,26-50% of geographies,18,0,,0,26-50% of geographies,Bottom 25% of geographies,,Bottom 25% of geographies,2925,43.3,41.8,86.3,2.4,2.14,2.98,50605,51492,,,725,24.5,81000,128900,166800,0.94974359,0.04991453,0,0,0,0,0.00034188,0.001025641,0.882393162,0.876169906,1,0.084444444,0.088912887,0,0.015042735,0.015838733,0,1,0.616410256,0.383589744,0.01965602,0,0.212201592,0.272965879,0.064794816,0.175266175,0.175287356,0.143678161,0.029214559,0.569205569,0.226044226,0.010647011,0.188034188,0.111794872,0.117350612,0,0.176363636,0.188717949,0.122850123,0.064701065,0.026208026,0.237606838,0.101538462,,,,,,,,,0.145,0.407,0.784,0.755,0.384,0.388,0.25,0.55,0.287,0.134,0.185,0.269,0.181,0.369,0.131,0.354,3.737926919,2.547179132,2.503301484,,,29000,22492,,0.43900735,,0.103500761,0.476517755,-0.007981895,-0.023613377,-0.085309805,-0.088144744,0,0.12976712,0.063595478,,0.103500761,0
